dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,23.758227,20.844446,20.099984,14.372938,-13.804571,-557.651434,5.380767
0.020000,23.920587,20.619351,20.377524,13.876996,-24.797070,-549.624949,5.293976
0.020000,24.056445,20.393245,20.641307,13.189141,-34.392772,-479.785108,5.213293
0.020000,24.167029,20.172367,20.888321,12.350685,-41.922774,-376.500095,5.140315
0.020000,24.255196,19.961066,21.117278,11.447881,-45.140233,-160.872983,5.075560
0.020000,24.324519,19.761612,21.328436,10.557875,-44.500272,31.998065,5.018713
0.020000,24.378373,19.575257,21.522417,9.699029,-42.942300,77.898584,4.969147
0.020000,24.419722,19.402599,21.699957,8.877024,-41.100271,92.101453,4.926122
0.020000,24.451076,19.243819,21.861802,8.092274,-39.237509,93.138116,4.888891
0.020000,24.474515,19.098856,22.008649,7.342308,-37.498285,86.961223,4.856758
0.020000,24.491745,18.967518,22.141112,6.623151,-35.957830,77.022728,4.829106
0.020000,24.504150,18.849556,22.259724,5.930627,-34.626197,66.581643,4.805402
0.020000,24.512857,18.744706,22.364935,5.260536,-33.504568,56.081465,4.785194
0.020000,24.518772,18.652709,22.457122,4.609367,-32.558431,47.306846,4.768107
0.020000,24.522629,18.573330,22.536595,3.973631,-31.786811,38.581019,4.753830
0.020000,24.525011,18.506364,22.603604,3.350435,-31.159814,31.349830,4.742111
0.020000,24.526381,18.451634,22.658350,2.737329,-30.655305,25.225431,4.732751
0.020000,24.527096,18.408998,22.700992,2.132117,-30.260590,19.735786,4.725590
0.020000,24.527429,18.377568,22.732424,1.571588,-28.026434,111.707800,4.720384
0.020000,24.527565,18.355646,22.754347,1.096120,-23.773415,212.650958,4.716789
0.020000,24.527611,18.341498,22.768495,0.707418,-19.435081,216.916699,4.714485
0.020000,24.527622,18.333411,22.776581,0.404322,-15.154799,214.014073,4.713173
0.020000,24.527624,18.329687,22.780306,0.186210,-10.905606,212.459675,4.712570
0.020000,24.527624,18.328634,22.781359,0.052644,-6.678329,211.363853,4.712400
0.020000,24.527624,18.328565,22.781428,0.003474,-2.458462,210.993349,4.712389
0.020000,24.527624,18.328565,22.781428,0.000000,-0.173723,114.236926,4.712389
